Molecule,Pred Ki,Confidence,Pred Scale
1696,581.8041550097859,Confident,+++
1697,581.8041550097859,Confident,+++
1698,7.524425024871553,Confident,+
1699,7.524425024871553,Confident,+
1700,5.8363924899015664,Confident,+
1701,2.5817366085666875,Confident,+
1702,2.5817366085666875,Confident,+
1703,20.18666645282491,Confident,+
1704,20.18666645282491,Confident,+
1705,24.561573877224358,Confident,+
1706,25.459729725215077,Confident,+
1707,31.574681692447406,Confident,+
1708,38.79772354959746,Confident,+
1709,95.98205259900863,Confident,++
1710,79.63218005287503,Confident,++
1711,70.786320093303,Confident,++
1712,13.837388620091149,Confident,+
1713,13.189189979191653,Confident,+
1714,61.545083632348295,Confident,++
1715,9.113290510818183,Confident,+
1716,43.4825088471475,Confident,+
1717,11.51746785909787,Confident,+
1718,2.439597928858421,Confident,+
1719,122.16314814461408,Confident,++
1720,502.18035673626156,Confident,+++
1721,4.647048346153754,Confident,+
1722,60.004014543428745,Confident,++
1723,9.113767570843537,Confident,+
1724,36.900498179991736,Confident,+
1725,32.74454948293724,Confident,+
1726,15.240424187883939,Confident,+
1727,16.122662976908735,Confident,+
1728,95.23114827663163,Confident,++
1729,95.23114827663163,Confident,++
1730,96.66956546416603,Confident,++
1731,10.345722441013805,Confident,+
1732,71.6736801474151,Confident,++
1733,309.86580379029357,Confident,++
1734,329.6636446449597,Confident,++
1735,27.23903424575374,Confident,+
1736,10.644833863571023,Confident,+
1737,208.61944041429595,Confident,++
1738,20.62386016091178,Confident,+
1739,19.65518055340398,Confident,+
1740,28.96591522421163,Confident,+
1741,26.046907178997387,Confident,+
1742,36.27048670887611,Confident,+
1743,34.34010524854705,Confident,+
1744,25.459729725215077,Confident,+
1745,7.733945694366709,Confident,+
1746,25.124679035604952,Confident,+
1747,13.092735544631308,Confident,+
1748,7.439950321613135,Confident,+
1749,15.860325619478147,Confident,+
1750,22.327741375870826,Confident,+
1751,1.975060075306467,Confident,+
1752,29.483760325710644,Confident,+
1753,61.545083632348295,Confident,++
1754,250.0320308533626,Confident,++
1755,26.789225029238942,Confident,+
1756,3.444134209277193,Confident,+
1757,13.981460830660602,Confident,+
1758,42.944995664865765,Confident,+
1759,23.413713174998964,Confident,+
1760,30.65994015866672,Confident,+
1761,17.69184994262899,Confident,+
1762,18.93991645131174,Confident,+
1763,44.33242620114705,Confident,+
1764,41.00333253759855,Confident,+
1765,12.383504209230841,Confident,+
1766,7.146932735669756,Confident,+
1767,17.061155183177565,Confident,+
1768,161.65905578564642,Confident,++
1769,56.64824953725374,Confident,++
1770,59.08539725774872,Confident,++
1771,10.732818670293623,Confident,+
1772,93.50956153337134,Confident,++
1773,44.41455464295945,Confident,+
1774,59.621675581008176,Confident,++
1775,31.966112771366294,Confident,+
1776,37.67689929200922,Confident,+
1777,16.295843765484705,Confident,+
1778,42.709072958412506,Confident,+
1779,18.14535507412019,Confident,+
1780,329.28604676108927,Confident,++
1781,152.08906885298165,Confident,++
1782,38.98893839859031,Confident,+
1783,25.904365851384988,Confident,+
1784,20.95393495275894,Confident,+
1785,44.10050641817738,Confident,+
1786,170.10580864015176,Confident,++
1787,178.91625656802466,Confident,++
1788,32.244257333002295,Confident,+
1789,35.59240891617701,Confident,+
1790,173.38165388021352,Confident,++
1791,283.06683809233414,Confident,++
1792,477.7535064710737,Confident,++
1793,55.9844005404511,Confident,++
1794,56.42995424927985,Confident,++
1795,17.958988223134806,Confident,+
1796,17.958988223134806,Confident,+
1797,21.74597120120182,Confident,+
1798,28.893224133101988,Confident,+
1799,22.96553463565169,Confident,+
1800,13.70752524947895,Confident,+
1801,16.422903295493843,Confident,+
1802,31.759257898421218,Confident,+
1803,36.052677199343755,Confident,+
1804,42.335917878187836,Confident,+
1805,23.44333941879555,Confident,+
1806,15.948182376108392,Confident,+
1807,4.347003611415465,Confident,+
1808,13.552805738362695,Confident,+
1809,144.5819235383271,Confident,++
1810,20.524176184409153,Confident,+
1811,24.111847011769775,Confident,+
1812,41.522180700796625,Confident,+
1813,41.522180700796625,Confident,+
1814,33.990538395148896,Confident,+
1815,12.099159434080228,Confident,+
1816,18.232700125154494,Confident,+
1817,31.454124432070437,Confident,+
1818,34.932813806952,Confident,+
1819,69.95429156177843,Confident,++
1820,9.046513973001778,Confident,+
1821,57.42891483259084,Confident,++
1822,19.46386635099432,Confident,+
1823,19.482387068993678,Confident,+
1824,44.497896353040765,Confident,+
1825,29.069317293795397,Confident,+
1826,10.42723419031981,Confident,+
1827,19.45561874218192,Confident,+
1828,81.95479113320968,Confident,++
1829,10.000284199516447,Confident,+
1830,10.000284199516447,Confident,+
